date,value
7:13:00,2320
7:13:01,4559
7:13:03,4448
7:13:04,4440
7:13:05,4044
7:13:05,2937
7:13:07,4062
7:13:09,2876
7:13:11,3900
7:13:14,3663
7:13:15,3181
7:13:16,2200
7:13:16,1855
7:13:18,2143
7:13:22,4376
7:13:22,2990
7:13:23,2364
7:13:26,4454
7:13:27,3718
7:13:28,1639
7:13:28,4441
7:13:30,4280
7:13:30,3738
7:13:31,3221
7:13:35,4454
7:13:36,4303
7:13:36,1587
7:13:37,2936
7:13:38,4383
7:13:41,4439
7:13:42,4366
7:13:43,3320
7:13:44,4320
7:13:48,4271
7:13:48,3044
7:13:48,4107
7:13:54,4238
7:13:55,3782
7:13:56,2210
7:13:57,2666
7:13:58,3843
7:13:58,3136
7:14:05,1911
7:14:05,4532
7:14:08,1962
7:14:14,4126
7:14:14,4432
7:14:16,1651
7:14:17,3156
7:14:17,2850
7:14:18,2071
7:14:18,2423
7:14:21,4564
7:14:21,4356
7:14:23,4162
7:14:23,3346
7:14:25,2034
7:14:26,1599
7:14:26,3289
7:14:26,1946
7:14:28,3110
7:14:31,3246
7:14:32,2336
7:14:34,4413
7:14:36,3064
7:14:37,3546
7:14:37,1583
7:14:38,1595
7:14:40,4420
7:14:40,3706
7:14:46,1586
7:14:49,3665
7:14:50,3393
7:14:52,2774
7:14:52,2425
7:14:53,4320
7:14:56,4001
7:14:56,1757
7:14:57,4388
7:15:00,2322
7:15:01,2977
7:15:03,1482
7:15:09,1514
7:15:10,3091
7:15:12,3892
7:15:13,4231
7:15:14,3021
7:15:16,4564
7:15:17,4010
7:15:20,2756
7:15:20,1604
7:15:22,4288
7:15:23,3053
7:15:24,2787
7:15:25,2079
7:15:25,1811
7:15:27,3071
7:15:28,3166
7:15:31,2331
7:15:31,2332
7:15:32,1767
7:15:32,2333
7:15:33,2332
7:15:34,1627
7:15:34,2022
7:15:35,2002
7:15:36,3047
7:15:37,4566
7:15:38,3202
7:15:43,4137
7:15:47,1494
7:15:49,1604
7:15:50,4558
7:15:51,2401
7:15:53,3750
7:15:53,2902
7:15:54,2306
7:15:59,2818
7:15:59,4228
7:16:01,4100
7:16:06,3455
7:16:06,1551
7:16:07,4291
7:16:07,3153
7:16:08,3757
7:16:08,1857
7:16:09,2189
7:16:09,4409
7:16:10,1825
7:16:10,3239
7:16:15,2803
7:16:15,3526
7:16:17,2582
7:16:19,4000
7:16:22,1939
7:16:22,2545
7:16:23,2292
7:16:25,4543
7:16:29,1780
7:16:30,1478
7:16:30,3895
7:16:32,1607
7:16:33,4093
7:16:34,2591
7:16:35,3278
7:16:36,3560
7:16:39,3927
7:16:41,2368
7:16:44,3304
7:16:44,2844
7:16:47,2344
7:16:47,4292
7:16:50,1558
7:16:52,3260
7:16:53,4015
7:16:53,2409
7:16:54,4095
7:16:55,4544
7:16:55,3904
7:16:56,1636
7:16:56,3375
7:17:01,1478
7:17:02,2435
7:17:05,3830
7:17:07,1622
7:17:09,4185
7:17:13,2822
7:17:14,4249
7:17:15,4557
7:17:17,4264
7:17:19,2881
7:17:20,4516
7:17:21,3934
7:17:25,3963
7:17:27,1815
7:17:28,1642
7:17:33,2846
7:17:33,2944
7:17:33,4381
7:17:34,4382
7:17:36,3892
7:17:36,2798
7:17:38,2989
7:17:38,3294
7:17:40,3846
7:17:40,4519
7:17:41,3417
7:17:41,1489
7:17:43,3072
7:17:43,3069
7:17:43,1746
7:17:43,3070
7:17:45,4246
7:17:49,2745
7:17:53,4436
7:17:58,1611
7:18:00,1586
7:18:02,2244
7:18:02,1575
7:18:06,3933
7:18:08,2134
7:18:12,4037
7:18:12,1801
7:18:13,2839
7:18:15,4429
7:18:18,3062
7:18:21,3460
7:18:22,4353
7:18:23,2263
7:18:25,1579
7:18:28,1488
7:18:29,3997
7:18:30,2000
7:18:33,3592
7:18:37,2651
7:18:37,3999
7:18:40,3714
7:18:40,3793
7:18:40,1594
7:18:41,4194
7:18:44,3856
7:18:44,4564
7:18:45,4173
7:18:46,4429
7:18:46,3885
7:18:47,1505
7:18:47,2814
7:18:49,2130
7:18:50,2200
7:18:53,3450
7:18:54,4288
7:18:56,1640
7:18:58,3249
7:18:58,2649
7:18:59,3704
7:19:01,4282
7:19:01,2199
7:19:03,2132
7:19:03,2137
7:19:03,2132
7:19:04,1634
7:19:05,4534
7:19:06,2383
7:19:07,3315
7:19:09,4027
7:19:10,1438
7:19:11,1707
7:19:12,2106
7:19:14,3129
7:19:14,1852
7:19:14,1782
7:19:15,2761
7:19:16,2208
7:19:18,4436
7:19:23,3906
7:19:23,4413
7:19:29,3579
7:19:30,3989
7:19:32,1499
7:19:33,3571
7:19:33,4150
7:19:35,3446
7:19:36,2315
7:19:37,1531
7:19:38,4307
7:19:42,1611
7:19:46,3682
7:19:46,1591
7:19:47,2596
7:19:51,4182
7:19:52,1665
7:19:52,2979
7:19:52,3147
7:19:56,4371
7:19:56,3249
7:19:58,3814
7:19:59,4339
7:19:59,1777
7:19:59,2513
7:20:00,2710
7:20:03,3907
7:20:08,4546
7:20:08,3883
7:20:10,1843
7:20:10,1830
7:20:11,2922
7:20:11,1651
7:20:15,4200
7:20:15,1944
7:20:16,2110
7:20:17,1845
7:20:19,4138
7:20:20,1979
7:20:21,2778
7:20:23,4064
7:20:24,1495
7:20:30,4558
7:20:31,3062
7:20:33,1857
7:20:33,4451
7:20:34,2751
7:20:34,1828
7:20:35,3843
7:20:36,3689
7:20:36,3842
7:20:36,4411
7:20:39,2362
7:20:41,1656
7:20:42,2096
7:20:43,1487
7:20:43,3464
7:20:44,1618
7:20:49,3772
7:20:51,4503
7:20:52,4003
7:20:56,1510
7:20:58,2017
7:21:00,3620
7:21:05,4324
7:21:05,4043
7:21:07,4129
7:21:09,3310
7:21:09,2756
7:21:11,2376
7:21:12,4453
7:21:18,1591
7:21:18,2272
7:21:19,1527
7:21:21,3489
7:21:24,4553
7:21:24,3064
7:21:25,3429
7:21:26,4374
7:21:28,4106
7:21:28,3399
7:21:31,3610
7:21:35,3218
7:21:38,1486
7:21:40,4143
7:21:40,2565
7:21:40,3508
7:21:41,4361
7:21:42,4191
7:21:43,1711
7:21:45,3745
7:21:46,1594
7:21:47,4193
7:21:47,2089
7:21:48,3032
7:21:48,2586
7:21:48,3826
7:21:48,1598
7:21:49,3172
7:21:50,4198
7:21:55,1495
7:21:56,4043
7:21:56,1900
7:21:57,2699
7:21:57,1671
7:21:58,1496
7:22:04,1569
7:22:05,4464
7:22:06,2773
7:22:06,1863
7:22:06,2763
7:22:07,3673
7:22:13,4209
7:22:14,3993
7:22:16,3444
7:22:18,1649
7:22:23,2177
7:22:24,3099
7:22:25,1493
7:22:27,2522
7:22:27,4489
7:22:30,4352
7:22:33,1489
7:22:35,2656
7:22:36,1489
7:22:36,3373
7:22:37,4374
7:22:37,2910
7:22:37,4438
7:22:38,3412
7:22:39,3229
7:22:39,4144
7:22:44,2640
7:22:44,3980
7:22:47,2209
7:22:47,3209
7:22:48,4302
7:22:51,4394
7:22:51,4393
7:22:52,4433
7:22:53,4089
7:22:53,1925
7:22:58,2187
7:23:00,4198
7:23:02,2312
7:23:03,4403
7:23:04,1487
7:23:04,3084
7:23:09,1575
7:23:10,1668
7:23:10,1667
7:23:11,4015
7:23:12,3575
7:23:15,4343
7:23:15,4430
7:23:18,2182
7:23:19,1659
7:23:19,4432
7:23:21,1661
7:23:21,1657
7:23:22,1480
7:23:23,4319
7:23:23,1774
7:23:23,2135
7:23:24,4001
7:23:24,1775
7:23:24,3778
7:23:24,2682
7:23:26,4478
7:23:27,4004
7:23:27,4005
7:23:29,4245
7:23:32,4086
7:23:32,2139
7:23:35,3018
7:23:37,4079
7:23:38,1738
7:23:39,4127
7:23:40,3168
7:23:42,4433
7:23:42,4553
7:23:42,4432
7:23:42,3691
7:23:43,4371
7:23:43,2967
7:23:46,4013
7:23:46,4559
7:23:50,3056
7:23:53,2190
7:23:53,3163
7:23:54,4317
7:23:55,3889
7:23:57,1542
7:23:57,1539
7:23:58,1541
7:23:59,2221
7:24:02,4484
7:24:02,4486
7:24:04,3061
7:24:04,4490
7:24:04,4224
7:24:06,1658
7:24:07,1604
7:24:07,2410
7:24:07,2620
7:24:08,2179
7:24:10,3002
7:24:14,4528
7:24:16,3348
7:24:17,1476
7:24:21,3743
7:24:22,4429
7:24:23,2860
7:24:24,3449
7:24:24,3258
7:24:25,2051
7:24:30,4006
7:24:31,3733
7:24:32,3560
7:24:32,3561
7:24:32,3560
7:24:33,4397
7:24:33,3708
7:24:33,3015
7:24:34,2509
7:24:36,3541
7:24:36,4242
7:24:37,4448
7:24:38,2512
7:24:40,1473
7:24:41,1682
7:24:41,1682
7:24:42,2558
7:24:42,3804
7:24:43,4538
7:24:43,4458
7:24:43,4458
7:24:44,4244
7:24:44,3636
7:24:46,1664
7:24:48,3494
7:24:48,3677
7:24:48,4451
7:24:49,4556
7:24:49,2215
7:24:49,3099
7:24:50,2215
7:24:50,2422
7:24:51,3682
7:24:52,3679
7:24:55,3693
7:24:55,2310
7:24:56,4563
7:24:56,3181
7:24:56,2314
7:24:57,4557
7:24:57,4560
7:24:58,4471
7:24:58,4436
7:25:01,2930
7:25:04,2809
7:25:04,2814
7:25:04,2818
7:25:05,2795
7:25:05,2789
7:25:10,4355
7:25:11,3547
7:25:12,1594
7:25:12,2675
7:25:12,3748
7:25:13,2663
7:25:13,3505
7:25:14,3174
7:25:14,2662
7:25:14,1618
7:25:15,1787
7:25:15,4466
7:25:16,2633
7:25:16,2637
7:25:17,4413
7:25:17,4363
7:25:18,3413
7:25:18,4387
7:25:19,2385
7:25:22,4260
7:25:24,4442
7:25:26,2298
7:25:26,1521
7:25:27,4441
7:25:30,2661
7:25:31,3921
7:25:33,4163
7:25:37,4371
7:25:37,4404
7:25:38,2686
7:25:40,1786
7:25:41,4234
7:25:44,3885
7:25:46,4456
7:25:47,2065
7:25:49,4400
7:25:50,3065
7:25:51,4370
7:25:51,4373
7:25:54,1486
7:25:55,1585
7:25:55,2076
7:25:56,2983
7:25:57,3526
7:26:00,2356
7:26:01,1599
7:26:02,1591
7:26:02,2264
7:26:03,3722
7:26:03,4259
7:26:03,2819
7:26:07,2614
7:26:07,4476
7:26:08,2789
7:26:10,4400
7:26:10,2538
7:26:12,2441
7:26:16,1623
7:26:17,3064
7:26:17,4097
7:26:19,3457
7:26:20,2194
7:26:24,2919
7:26:24,2266
7:26:25,3160
7:26:26,1835
7:26:26,2310
7:26:27,3957
7:26:31,4080
7:26:33,1677
7:26:33,3038
7:26:34,2713
7:26:36,2471
7:26:36,2684
7:26:37,3744
7:26:39,2261
7:26:40,3779
7:26:40,4049
7:26:41,3731
7:26:42,2226
7:26:44,1786
7:26:44,2369
7:26:45,4553
7:26:46,2510
7:26:48,3949
7:26:48,4083
7:26:51,1524
7:26:54,4433
7:26:54,2115
7:26:54,1838
7:26:55,4556
7:26:56,3791
7:26:58,1484
7:26:58,3576
7:27:00,4526
7:27:01,2647
7:27:03,1441
7:27:03,1594
7:27:06,1469
7:27:06,4286
7:27:08,4411
7:27:11,2992
7:27:11,1617
7:27:13,4294
7:27:15,3608
7:27:17,3990
7:27:27,2195
7:27:28,2146
7:27:29,4392
7:27:30,1568
7:27:30,2578
7:27:31,2357
7:27:33,1475
7:27:35,2141
7:27:35,3930
7:27:40,1425
7:27:41,1474
7:27:43,2692
7:27:43,4480
7:27:43,1666
7:27:46,1791
7:27:46,4416
7:27:47,4452
7:27:47,4485
7:27:48,1595
7:27:48,2202
7:27:48,2713
7:27:54,3540
7:28:03,4541
7:28:04,2175
7:28:05,2228
7:28:10,2227
7:28:11,2647
7:28:11,1481
7:28:14,1786
7:28:14,2142
7:28:14,4531
7:28:15,2837
7:28:22,2217
7:28:23,3475
7:28:24,4540
7:28:26,2042
7:28:29,2941
7:28:31,4182
7:28:33,3166
7:28:35,4563
7:28:36,1641
7:28:37,3283
7:28:39,4204
7:28:49,4504
7:28:50,4368
7:28:50,2973
7:28:52,1856
7:28:54,1969
7:28:55,1971
7:28:55,4426
7:28:58,2570
7:28:59,1472
7:29:01,4414
7:29:03,3730
7:29:05,2212
7:29:05,1617
7:29:06,3070
7:29:08,3806
7:29:08,2174
7:29:08,3808
7:29:10,3380
7:29:10,2476
7:29:11,2182
7:29:12,3724
7:29:14,4502
7:29:18,4239
7:29:18,3724
7:29:19,3273
7:29:19,3724
7:29:19,3272
7:29:19,3309
7:29:19,3272
7:29:20,4161
7:29:21,4175
7:29:22,3580
7:29:26,3994
7:29:27,3938
7:29:30,2864
7:29:33,3227
7:29:33,2172
7:29:35,1663
7:29:36,3891
7:29:38,3884
7:29:39,2995
7:29:39,1918
7:29:39,2641
7:29:40,2993
7:29:40,3149
7:29:45,2744
7:29:46,4454
7:29:46,2194
7:29:46,3778
7:29:52,3128
7:29:54,3739
7:29:54,4501
7:29:55,3447
7:29:55,2387
7:29:56,4441
7:29:58,3501
7:30:00,1568
7:30:00,1484
7:30:02,3954
7:30:02,2176
7:30:07,1818
7:30:07,2362
7:30:11,4525
7:30:11,3312
7:30:14,4517
7:30:22,3133
7:30:25,2472
7:30:27,4515
7:30:28,3666
7:30:33,4338
7:30:33,1578
7:30:33,3624
7:30:33,2948
7:30:36,3550
7:30:36,3825
7:30:37,3831
7:30:37,4080
7:30:37,3982
7:30:40,2267
7:30:41,4500
7:30:43,2703
7:30:44,3250
7:30:44,4360
7:30:46,1552
7:30:47,2867
7:30:48,4343
7:30:49,2316
7:30:52,3718
7:30:53,2588
7:30:53,4418
7:30:56,3003
7:30:57,3890
7:30:57,3814
7:30:57,2870
7:30:59,4094
7:30:59,3811
7:30:59,3816
7:31:05,4409
7:31:05,3563
7:31:06,3236
7:31:07,2474
7:31:09,4302
7:31:10,3607
7:31:11,4179
7:31:12,4470
7:31:12,4101
7:31:13,1848
7:31:14,3710
7:31:14,3531
7:31:14,3528
7:31:21,1480
7:31:21,4316
7:31:22,2307
7:31:22,1669
7:31:23,2787
7:31:24,1479
7:31:28,1512
7:31:29,3792
7:31:31,1829
7:31:45,1859
7:31:45,3634
7:31:47,1868
7:31:48,2812
7:31:48,1871
7:31:50,3567
7:31:50,4408
7:31:51,2351
7:31:52,1487
7:31:52,1591
7:31:52,3952
7:31:53,4429
7:31:53,4430
7:31:54,4353
7:31:54,4505
7:31:56,1647
7:31:57,4001
7:31:57,2429
7:31:57,3160
7:31:58,2589
7:31:59,3559
7:32:05,1493
7:32:06,3164
7:32:06,2766
7:32:07,2660
7:32:08,1576
7:32:09,2735
7:32:10,2209
7:32:11,1509
7:32:14,1809
7:32:19,1597
7:32:25,4063
7:32:26,4456
7:32:27,2256
7:32:30,4109
7:32:30,2869
7:32:31,4198
7:32:33,3889
7:32:39,2041
7:32:41,1499
7:32:42,2635
7:32:44,3201
7:32:44,4364
7:32:44,3105
7:32:47,4435
7:32:47,1791
7:32:49,4057
7:32:52,2872
7:32:55,4299
7:32:58,2181
7:32:59,4389
7:33:06,1561
7:33:08,3714
7:33:09,3917
7:33:10,2332
7:33:11,1602
7:33:14,3787
7:33:14,3404
7:33:16,3450
7:33:16,3449
7:33:17,2004
7:33:20,3905
7:33:21,4382
7:33:21,4501
7:33:21,4021
7:33:21,4021
7:33:23,2673
7:33:24,2243
7:33:27,4407
7:33:28,4440
7:33:30,2442
7:33:32,1594
7:33:33,4216
7:33:34,3578
7:33:34,4352
7:33:34,3129
7:33:35,4555
7:33:35,3603
7:33:35,2656
7:33:36,4120
7:33:36,3315
7:33:37,1620
7:33:38,1732
7:33:41,4502
7:33:42,3056
7:33:46,4218
7:33:46,3976
7:33:46,1807
7:33:52,4054
7:33:53,4401
7:33:56,4424
7:33:56,4450
7:33:59,2572
7:34:03,2337
7:34:05,4458
7:34:06,2113
7:34:07,4458
7:34:11,2831
7:34:13,3903
7:34:15,3990
7:34:16,1669
7:34:17,4346
7:34:17,1673
7:34:18,2853
7:34:20,3133
7:34:25,1672
7:34:29,3954
7:34:31,2548
7:34:35,3348
7:34:38,1583
7:34:41,2980
7:34:43,3970
7:34:43,2016
7:34:44,2619
7:34:44,2307
7:34:47,2524
7:34:47,3205
7:34:49,4059
7:34:50,3207
7:34:52,2626
7:34:53,4032
7:34:54,2614
7:34:55,3317
7:34:56,3059
7:34:57,3992
7:34:57,2026
7:34:58,4555
7:34:58,4311
7:34:59,3072
7:35:00,1672
7:35:05,1615
7:35:07,3751
7:35:08,3723
7:35:08,3975
7:35:10,3959
7:35:10,4132
7:35:16,1473
7:35:17,1765
7:35:19,1490
7:35:20,2547
7:35:21,4212
7:35:25,2193
7:35:26,4441
7:35:27,3620
7:35:28,4450
7:35:28,1742
7:35:29,1484
7:35:31,2995
7:35:33,2698
7:35:33,2629
7:35:33,4446
7:35:36,2615
7:35:36,2662
7:35:39,3425
7:35:40,3648
7:35:40,3745
7:35:41,4556
7:35:43,2347
7:35:44,1952
7:35:44,4338
7:35:47,1502
7:35:47,2640
7:35:48,4021
7:35:49,1805
7:35:52,3640
7:35:53,3700
7:35:54,2742
7:35:55,4007
7:35:57,3893
7:35:57,4542
7:35:59,1869
7:36:00,3145
7:36:04,3815
7:36:04,1472
7:36:05,1580
7:36:05,4534
7:36:06,4556
7:36:07,2669
7:36:09,2032
7:36:12,1590
7:36:14,2214
7:36:16,2262
7:36:19,2974
7:36:19,2062
7:36:20,2013
7:36:21,4294
7:36:22,4486
7:36:22,1662
7:36:23,4363
7:36:24,1687
7:36:26,1870
7:36:27,3638
7:36:28,1501
7:36:30,3926
7:36:33,3944
7:36:35,3089
7:36:35,4273
7:36:38,1979
7:36:41,1705
7:36:42,3261
7:36:43,3763
7:36:44,3888
7:36:46,4293
7:36:48,3965
7:36:50,4349
7:36:51,4341
7:36:52,1799
7:36:53,3856
7:36:53,2969
7:36:55,4463
7:36:55,1863
7:36:56,1588
7:36:56,1591
7:36:56,1588
7:36:59,2974
7:36:59,3893
7:37:00,3885
7:37:01,4458
7:37:03,1720
7:37:03,2770
7:37:03,4294
7:37:04,2863
7:37:05,1590
7:37:06,2255
7:37:07,2962
7:37:12,1431
7:37:13,4369
7:37:15,1668
7:37:15,3096
7:37:17,4188
7:37:17,1613
7:37:18,3735
7:37:19,3274
7:37:21,2740
7:37:22,4150
7:37:22,4475
7:37:23,4153
7:37:25,2713
7:37:26,4161
7:37:26,3232
7:37:27,3428
7:37:29,1651
7:37:31,1499
7:37:31,1480
7:37:32,4025
7:37:32,2807
7:37:34,2980
7:37:35,4357
7:37:36,4490
7:37:37,3890
7:37:38,3432
7:37:40,4161
7:37:40,2030
7:37:42,3804
7:37:42,4491
7:37:43,1970
7:37:44,1970
7:37:44,1970
7:37:44,4436
7:37:46,1962
7:37:47,4428
7:37:48,4493
7:37:52,4551
7:37:53,3874
7:37:53,3342
7:37:54,4495
7:37:54,2142
7:37:57,1586
7:37:57,4495
7:37:58,4495
7:37:59,2874
7:38:00,4495
7:38:02,4496
7:38:03,4496
7:38:04,4503
7:38:05,4327
7:38:05,4327
7:38:06,4498
7:38:06,4545
7:38:06,3820
7:38:08,4497
7:38:09,4497
7:38:09,4425
7:38:10,4560
7:38:14,2303
7:38:14,3397
7:38:15,3402
7:38:15,4499
7:38:17,4472
7:38:20,1463
7:38:21,1486
7:38:21,2359
7:38:21,3741
7:38:23,4042
7:38:23,3004
7:38:24,1615
7:38:27,3911
7:38:28,3012
7:38:28,3013
7:38:29,4509
7:38:31,1765
7:38:32,4540
7:38:34,1609
7:38:36,2899
7:38:36,3154
7:38:39,2812
7:38:45,2915
7:38:46,3126
7:38:51,4428
7:38:51,4162
7:38:51,2765
7:38:58,4431
7:38:58,3943
7:39:01,1712
7:39:03,4363
7:39:03,1557
7:39:04,3562
7:39:06,2930
7:39:09,4437
7:39:09,4549
7:39:13,4430
7:39:19,4462
7:39:23,4252
7:39:24,2904
7:39:27,3788
7:39:30,2039
7:39:31,1606
7:39:32,3119
7:39:34,4340
7:39:34,4140
7:39:40,4231
7:39:47,2284
7:39:48,4347
7:39:48,2112
7:39:49,4404
7:39:50,2369
7:39:50,1495
7:39:51,2659
7:39:51,4507
7:39:52,2021
7:39:52,4562
7:39:56,2211
7:40:00,2950
7:40:00,4540
7:40:02,3889
7:40:03,1843
7:40:05,1468
7:40:05,2473
7:40:08,1511
7:40:08,1480
7:40:10,3683
7:40:13,2777
7:40:15,3262
7:40:16,3707
7:40:17,1720
7:40:19,1588
7:40:29,3682
7:40:29,1572
7:40:34,1577
7:40:38,4051
7:40:38,3103
7:40:39,3515
7:40:40,1714
7:40:41,4559
7:40:45,4464
7:40:46,2880
7:40:50,1490
7:40:54,2972
7:40:55,3569
7:40:55,4048
7:40:56,4110
7:40:56,4423
7:41:02,3452
7:41:02,1595
7:41:03,2450
7:41:03,2607
7:41:04,4404
7:41:04,4405
7:41:05,2402
7:41:07,4361
7:41:08,2058
7:41:11,2860
7:41:11,2858
7:41:15,2697
7:41:17,3424
7:41:18,3007
7:41:22,2121
7:41:23,4439
7:41:24,2235
7:41:25,4096
7:41:27,4343
7:41:29,4259
7:41:29,2227
7:41:31,1594
7:41:31,2950
7:41:32,1944
7:41:32,4074
7:41:33,1984
7:41:33,4427
7:41:34,2932
7:41:40,3898
7:41:41,4478
7:41:41,2200
7:41:46,4480
7:41:46,2614
7:41:46,4385
7:41:47,3940
7:41:49,3421
7:41:51,2042
7:41:54,2325
7:41:54,4342
7:41:54,1941
7:41:54,3579
7:41:55,4409
7:41:55,2026
7:41:56,4461
7:41:57,4473
7:41:57,3635
7:41:59,4157
7:42:00,2966
7:42:02,3920
7:42:02,4114
7:42:02,3722
7:42:03,2971
7:42:06,1616
7:42:06,1599
7:42:08,4544
7:42:08,4451
7:42:16,4344
7:42:16,2840
7:42:17,3684
7:42:17,4181
7:42:18,3669
7:42:19,3035
7:42:19,3670
7:42:22,3999
7:42:24,3927
7:42:26,2224
7:42:27,2596
7:42:27,3179
7:42:27,2225
7:42:31,1595
7:42:33,3600
7:42:37,2916
7:42:37,2412
7:42:38,4421
7:42:38,3476
7:42:39,2532
7:42:40,4343
7:42:40,4344
7:42:41,2460
7:42:46,1852
7:42:53,1476
7:42:55,2329
7:42:55,2329
7:42:57,3225
7:42:58,2023
7:42:59,3693
7:43:00,3924
7:43:00,2961
7:43:01,2580
7:43:11,3178
7:43:13,4557
7:43:16,4079
7:43:17,3944
7:43:24,1473
7:43:26,1470
7:43:27,2283
7:43:30,4395
7:43:31,2141
7:43:31,4369
7:43:35,3997
7:43:35,2179
7:43:45,3913
7:43:45,4507
7:43:46,3912
7:43:46,4247
7:43:46,3912
7:43:47,3193
7:43:47,1455
7:43:48,3881
7:43:48,3730
7:43:52,3888
7:43:53,4437
7:43:55,1538
7:43:55,3069
7:43:56,3068
7:43:59,4509
7:44:02,4275
7:44:03,2636
7:44:03,2636
7:44:04,4493
7:44:05,4315
7:44:07,3197
7:44:09,2641
7:44:09,4377
7:44:10,3058
7:44:10,4400
7:44:17,1452
7:44:17,1757
7:44:18,3652
7:44:19,4448
7:44:19,2712
7:44:20,4546
7:44:21,3339
7:44:22,4385
7:44:26,4221
7:44:27,2060
7:44:27,2060
7:44:28,2711
7:44:29,2658
7:44:30,3195
7:44:32,1485
7:44:34,2899
7:44:35,4226
7:44:35,4238
7:44:36,4251
7:44:36,4245
7:44:36,2856
7:44:36,3447
7:44:37,2164
7:44:38,1871
7:44:38,1469
7:44:40,4443
7:44:41,1478
7:44:43,1500
7:44:44,1633
7:44:44,4530
7:44:46,4438
7:44:48,4437
7:44:48,4533
7:44:48,4424
7:44:49,1729
7:44:51,2191
7:44:52,4068
7:44:54,3616
7:44:55,2822
7:44:56,3080
7:44:56,4388
7:45:01,3078
7:45:04,4443
7:45:07,3379
7:45:10,4270
7:45:10,2584
7:45:10,3441
7:45:11,3087
7:45:11,4491
7:45:12,1617
7:45:12,3304
7:45:13,3304
7:45:18,4134
7:45:18,3093
7:45:26,4443
7:45:28,3090
7:45:29,2204
7:45:34,1596
7:45:34,2849
7:45:35,1485
7:45:36,3809
7:45:38,3203
7:45:42,1579
7:45:43,1818
7:45:44,1600
7:45:44,4553
7:45:50,2415
7:45:52,2126
7:45:52,2125
7:45:52,3031
7:45:53,3343
7:45:55,4446
7:45:56,2648
7:45:56,2712
7:46:03,3127
7:46:03,2982
7:46:05,2203
7:46:07,2548
7:46:08,3911
7:46:08,4093
7:46:09,3999
7:46:09,3652
7:46:09,4092
7:46:10,1971
7:46:13,1453
7:46:13,1452
7:46:15,1683
7:46:16,3384
7:46:21,1575
7:46:23,2775
7:46:24,3585
7:46:25,3498
7:46:25,1809
7:46:26,3606
7:46:26,1417
7:46:26,3605
7:46:28,1594
7:46:33,2308
7:46:34,3065
7:46:35,4436
7:46:50,2500
7:46:50,3894
7:46:50,1471
7:46:51,2417
7:46:51,2905
7:46:54,2193
7:46:55,2437
7:46:55,3518
7:46:55,4533
7:46:59,4395
7:47:00,4442
7:47:00,4249
7:47:03,4499
7:47:03,4497
7:47:04,3586
7:47:04,3968
7:47:07,2532
7:47:07,4096
7:47:12,1683
7:47:15,2177
7:47:16,4384
7:47:17,4393
7:47:19,4423
7:47:20,4426
7:47:21,3088
7:47:23,3619
7:47:23,3528
7:47:23,3880
7:47:24,1445
7:47:24,4537
7:47:27,4034
7:47:28,2766
7:47:29,3508
7:47:31,4411
7:47:32,2169
7:47:33,4523
7:47:33,4433
7:47:36,2587
7:47:37,3135
7:47:38,3539
7:47:40,3912
7:47:41,4471
7:47:43,4560
7:47:47,4513
7:47:49,2632
7:47:51,4235
7:47:53,3615
7:47:55,2834
7:47:56,4420
7:47:58,1538
7:47:58,1700
7:47:59,4507
7:48:01,4557
7:48:06,4166
7:48:09,3805
7:48:09,3893
7:48:14,4544
7:48:16,2799
7:48:16,2799
7:48:16,2800
7:48:18,1484
7:48:21,1486
7:48:23,3001
7:48:24,2964
7:48:25,1476
7:48:28,2762
7:48:29,3867
7:48:31,2856
7:48:46,1669
7:48:47,4410
7:48:48,3920
7:48:50,2435
7:48:51,1481
7:48:51,3880
7:48:55,4211
7:48:55,2490
7:48:59,4438
7:49:06,1479
7:49:07,4558
7:49:07,2606
7:49:07,4417
7:49:08,2385
7:49:08,3599
7:49:09,4546
7:49:11,3816
7:49:12,2473
7:49:16,3524
7:49:20,1968
7:49:23,4104
7:49:25,2005
7:49:25,2044
7:49:26,2197
7:49:28,2649
7:49:28,4554
7:49:31,1585
7:49:34,3008
7:49:41,1691
7:49:43,1485
7:49:44,2265
7:49:49,3998
7:49:50,4300
7:49:50,4301
7:49:53,2955
7:49:53,3946
7:49:54,4433
7:49:55,4466
7:49:57,4529
7:49:58,2822
7:49:58,3886
7:49:59,1518
7:50:00,1651
7:50:00,2252
7:50:03,4453
7:50:03,1963
7:50:04,4453
7:50:05,1950
7:50:05,3103
7:50:07,4188
7:50:08,3726
7:50:08,4401
7:50:09,3722
7:50:09,3521
7:50:10,4422
7:50:12,2174
7:50:16,4502
7:50:18,4438
7:50:20,4456
7:50:20,4456
7:50:22,1481
7:50:27,2406
7:50:30,2249
7:50:33,2214
7:50:36,3819
7:50:38,4450
7:50:38,2267
7:50:42,1931
7:50:42,2192
7:50:47,3853
7:50:49,4017
7:50:49,4493
7:50:50,2948
7:50:51,2582
7:50:54,1432
7:50:55,2878
7:50:58,4361
7:50:58,4437
7:51:00,4059
7:51:01,1723
7:51:02,4453
7:51:04,4527
7:51:04,1487
7:51:07,2374
7:51:12,1860
7:51:14,4340
7:51:15,4035
7:51:17,3375
7:51:18,3367
7:51:19,3364
7:51:20,1642
7:51:23,2853
7:51:24,2304
7:51:26,4081
7:51:27,2125
7:51:27,1593
7:51:28,4157
7:51:31,1583
7:51:31,3210
7:51:31,1594
7:51:32,3182
7:51:36,2382
